时间戳,时间,均价,数据类型
1767855600000,2026-01-08 15:00:00,1136,sampled
1767866400000,2026-01-08 18:00:00,1260,sampled
1767877200000,2026-01-08 21:00:00,1258,sampled
1767888000000,2026-01-09 00:00:00,1276,sampled
1767898800000,2026-01-09 03:00:00,1181,sampled
1767909600000,2026-01-09 06:00:00,1069,sampled
1767920400000,2026-01-09 09:00:00,1037,sampled
1767931200000,2026-01-09 12:00:00,1080,sampled
1767942000000,2026-01-09 15:00:00,1081,sampled
1767952800000,2026-01-09 18:00:00,1087,sampled
1767963600000,2026-01-09 21:00:00,1086,sampled
1767974400000,2026-01-10 00:00:00,1167,sampled
1767985200000,2026-01-10 03:00:00,1153,sampled
1767996000000,2026-01-10 06:00:00,1063,sampled
1768006800000,2026-01-10 09:00:00,1011,sampled
1768017600000,2026-01-10 12:00:00,1121,sampled
1768028400000,2026-01-10 15:00:00,1191,sampled
1768039200000,2026-01-10 18:00:00,1192,sampled
1768050000000,2026-01-10 21:00:00,1163,sampled
1768060800000,2026-01-11 00:00:00,1156,sampled
1768071600000,2026-01-11 03:00:00,1005,sampled
1768082400000,2026-01-11 06:00:00,977,sampled
1768093200000,2026-01-11 09:00:00,976,sampled
1768104000000,2026-01-11 12:00:00,986,sampled
1768114800000,2026-01-11 15:00:00,987,sampled
1768125600000,2026-01-11 18:00:00,1015,sampled
1768136400000,2026-01-11 21:00:00,982,sampled
1768147200000,2026-01-12 00:00:00,982,sampled
1768158000000,2026-01-12 03:00:00,981,sampled
1768168800000,2026-01-12 06:00:00,981,sampled
1768179600000,2026-01-12 09:00:00,979,sampled
1768190400000,2026-01-12 12:00:00,984,sampled
1768201200000,2026-01-12 15:00:00,985,sampled
1768210200000,2026-01-12 17:30:00,981,sampled
1768224600000,2026-01-12 21:30:00,979,sampled
1768233600000,2026-01-13 00:00:00,984,sampled
1768244400000,2026-01-13 03:00:00,981,sampled
1768255200000,2026-01-13 06:00:00,976,sampled
1768266000000,2026-01-13 09:00:00,967,sampled
1768276800000,2026-01-13 12:00:00,977,sampled
1768287600000,2026-01-13 15:00:00,981,sampled
1768298400000,2026-01-13 18:00:00,980,sampled
1768307400000,2026-01-13 20:30:00,977,sampled
1768320000000,2026-01-14 00:00:00,984,sampled
1768330800000,2026-01-14 03:00:00,981,sampled
1768341600000,2026-01-14 06:00:00,976,sampled
1768352400000,2026-01-14 09:00:00,969,sampled
1768363200000,2026-01-14 12:00:00,980,sampled
1768374000000,2026-01-14 15:00:00,981,sampled
1768384800000,2026-01-14 18:00:00,980,sampled
1768395600000,2026-01-14 21:00:00,978,sampled
1768406400000,2026-01-15 00:00:00,972,sampled
1768417200000,2026-01-15 03:00:00,952,sampled
1768428000000,2026-01-15 06:00:00,938,sampled
1768438800000,2026-01-15 09:00:00,940,sampled
