date,5.56x45mm FMJ,5.56x45mm M855,5.56x45mm M855A1,5.56x45mm M995,5.56x45mm RRLP
2025-10-21 04:00:00,76.0,471.0,1405.0,3943.0,30.0
2025-10-21 05:00:00,76.0,480.0,1428.0,3943.0,30.0
2025-10-21 06:00:00,76.0,482.0,1451.0,3944.0,30.0
2025-10-21 07:00:00,76.0,482.0,1458.0,3944.0,30.0
2025-10-21 08:00:00,76.0,482.0,1457.0,3976.0,30.0
2025-10-21 09:00:00,76.0,482.0,1455.0,3966.0,32.0
2025-10-21 10:00:00,76.0,482.0,1453.0,3909.0,30.0
2025-10-21 11:00:00,76.0,483.0,1426.0,3778.0,30.0
2025-10-21 12:00:00,76.0,484.0,1427.0,3743.0,30.0
2025-10-21 13:00:00,76.0,485.0,1429.0,3748.0,29.0
2025-10-21 14:00:00,76.0,484.0,1428.0,3747.0,30.0
2025-10-21 15:00:00,77.0,500.0,1433.0,3751.0,31.0
2025-10-21 16:00:00,77.0,499.0,1432.0,3754.0,30.0
2025-10-21 17:00:00,76.0,498.0,1451.0,3852.0,29.0
2025-10-21 18:00:00,76.0,498.0,1461.0,3977.0,29.0
2025-10-21 19:00:00,77.0,511.0,1471.0,4008.0,30.0
2025-10-21 20:00:00,76.0,511.0,1488.0,3985.0,30.0
2025-10-21 21:00:00,76.0,512.0,1485.0,3878.0,31.0
2025-10-21 22:00:00,77.0,514.0,1489.0,3890.0,31.0
2025-10-21 23:00:00,77.0,522.0,1491.0,3959.0,31.0
2025-10-22 00:00:00,77.0,528.0,1494.0,4013.0,31.0
2025-10-22 01:00:00,76.0,527.0,1519.0,4064.0,30.0
2025-10-22 02:00:00,76.0,526.0,1515.0,4005.0,29.0
2025-10-22 03:00:00,76.0,479.0,1420.0,4005.0,29.0
2025-10-22 04:00:00,76.0,482.0,1441.0,4047.0,29.0
2025-10-22 05:00:00,76.0,482.0,1460.0,4071.0,30.0
2025-10-22 06:00:00,76.0,482.0,1468.0,4114.0,31.0
2025-10-22 07:00:00,76.0,483.0,1487.0,4240.0,31.0
2025-10-22 08:00:00,76.0,485.0,1487.0,4307.0,31.0
2025-10-22 09:00:00,76.0,483.0,1484.0,4225.0,31.0
2025-10-22 10:00:00,76.0,482.0,1463.0,4009.0,31.0
2025-10-22 11:00:00,76.0,483.0,1456.0,3793.0,30.0
2025-10-22 12:00:00,76.0,484.0,1459.0,3809.0,29.0
2025-10-22 13:00:00,77.0,485.0,1460.0,3809.0,30.0
2025-10-22 14:00:00,76.0,495.0,1459.0,3815.0,29.0
2025-10-22 15:00:00,77.0,501.0,1466.0,3815.0,31.0
2025-10-22 16:00:00,77.0,499.0,1491.0,3869.0,30.0
2025-10-22 17:00:00,77.0,498.0,1491.0,3953.0,29.0
2025-10-22 18:00:00,77.0,501.0,1491.0,4088.0,29.0
2025-10-22 19:00:00,77.0,511.0,1512.0,4170.0,29.0
2025-10-22 20:00:00,77.0,511.0,1518.0,4097.0,31.0
2025-10-22 21:00:00,77.0,512.0,1516.0,3970.0,31.0
2025-10-22 22:00:00,77.0,514.0,1520.0,3943.0,31.0
2025-10-22 23:00:00,77.0,528.0,1522.0,3978.0,31.0
2025-10-23 00:00:00,77.0,528.0,1532.0,4044.0,30.0
2025-10-23 01:00:00,77.0,528.0,1551.0,4132.0,30.0
2025-10-23 02:00:00,76.0,537.0,1547.0,4080.0,29.0
2025-10-23 03:00:00,75.0,481.0,1445.0,4050.0,29.0
2025-10-23 04:00:00,75.0,474.0,1443.0,4099.0,29.0
2025-10-23 05:00:00,75.0,469.0,1450.0,4131.0,29.0
2025-10-23 06:00:00,75.0,482.0,1489.0,4135.0,30.0
2025-10-23 07:00:00,75.0,482.0,1489.0,4166.0,31.0
2025-10-23 08:00:00,75.0,482.0,1488.0,4196.0,31.0
2025-10-23 09:00:00,75.0,482.0,1486.0,4166.0,32.0
2025-10-23 10:00:00,75.0,482.0,1472.0,4025.0,31.0
2025-10-23 11:00:00,75.0,483.0,1458.0,3876.0,30.0
2025-10-23 12:00:00,76.0,484.0,1460.0,3870.0,29.0
2025-10-23 13:00:00,76.0,485.0,1462.0,3866.0,30.0
2025-10-23 14:00:00,76.0,484.0,1461.0,3867.0,29.0
2025-10-23 15:00:00,77.0,498.0,1492.0,3873.0,31.0
2025-10-23 16:00:00,76.0,499.0,1521.0,3876.0,29.0
2025-10-23 17:00:00,76.0,498.0,1521.0,3883.0,29.0
2025-10-23 18:00:00,76.0,504.0,1521.0,3908.0,29.0
2025-10-23 19:00:00,76.0,511.0,1531.0,4006.0,29.0
2025-10-23 20:00:00,76.0,511.0,1549.0,4036.0,30.0
2025-10-23 21:00:00,76.0,512.0,1546.0,3963.0,31.0
2025-10-23 22:00:00,76.0,513.0,1550.0,3943.0,31.0
2025-10-23 23:00:00,76.0,524.0,1553.0,3980.0,31.0
2025-10-24 00:00:00,76.0,528.0,1581.0,4052.0,30.0
2025-10-24 01:00:00,76.0,527.0,1582.0,4111.0,29.0
2025-10-24 02:00:00,76.0,525.0,1579.0,4097.0,29.0
2025-10-24 03:00:00,75.0,467.0,1454.0,4066.0,29.0
2025-10-24 04:00:00,75.0,452.0,1407.0,4083.0,29.0
2025-10-24 05:00:00,75.0,452.0,1437.0,4133.0,29.0
2025-10-24 06:00:00,75.0,452.0,1461.0,4133.0,29.0
2025-10-24 07:00:00,75.0,452.0,1473.0,4131.0,30.0
2025-10-24 08:00:00,75.0,452.0,1488.0,4127.0,31.0
2025-10-24 09:00:00,75.0,452.0,1485.0,4109.0,31.0
2025-10-24 10:00:00,75.0,452.0,1482.0,3996.0,30.0
2025-10-24 11:00:00,76.0,453.0,1458.0,3854.0,30.0
2025-10-24 12:00:00,76.0,454.0,1458.0,3864.0,29.0
2025-10-24 13:00:00,76.0,454.0,1460.0,3827.0,29.0
2025-10-24 14:00:00,76.0,453.0,1459.0,3818.0,29.0
2025-10-24 15:00:00,76.0,468.0,1463.0,3815.0,30.0
2025-10-24 16:00:00,76.0,484.0,1463.0,3834.0,30.0
2025-10-24 17:00:00,76.0,483.0,1489.0,3883.0,29.0
2025-10-24 18:00:00,76.0,483.0,1492.0,3910.0,29.0
2025-10-24 19:00:00,76.0,484.0,1494.0,4043.0,30.0
2025-10-24 20:00:00,76.0,486.0,1518.0,3998.0,31.0
2025-10-24 21:00:00,77.0,499.0,1518.0,3866.0,32.0
2025-10-24 22:00:00,77.0,508.0,1522.0,3876.0,32.0
2025-10-24 23:00:00,77.0,520.0,1537.0,3880.0,32.0
2025-10-25 00:00:00,77.0,530.0,1560.0,3882.0,32.0
2025-10-25 01:00:00,76.0,536.0,1580.0,3895.0,31.0
2025-10-25 02:00:00,76.0,542.0,1578.0,3925.0,31.0
2025-10-25 03:00:00,76.0,481.0,1470.0,3938.0,30.0
2025-10-25 04:00:00,76.0,468.0,1435.0,3963.0,30.0
2025-10-25 05:00:00,76.0,481.0,1460.0,4050.0,30.0
2025-10-25 06:00:00,76.0,483.0,1491.0,4074.0,30.0
2025-10-25 07:00:00,76.0,483.0,1491.0,4132.0,30.0
2025-10-25 08:00:00,76.0,483.0,1507.0,4220.0,31.0
2025-10-25 09:00:00,77.0,485.0,1518.0,4218.0,32.0
2025-10-25 10:00:00,77.0,493.0,1519.0,3983.0,33.0
2025-10-25 11:00:00,77.0,504.0,1522.0,3792.0,33.0
2025-10-25 12:00:00,77.0,514.0,1524.0,3746.0,33.0
2025-10-25 13:00:00,77.0,521.0,1544.0,3746.0,33.0
2025-10-25 14:00:00,77.0,532.0,1552.0,3742.0,33.0
2025-10-25 15:00:00,77.0,536.0,1552.0,3746.0,33.0
2025-10-25 16:00:00,77.0,547.0,1573.0,3752.0,33.0
2025-10-25 17:00:00,77.0,555.0,1584.0,3757.0,33.0
2025-10-25 18:00:00,77.0,561.0,1610.0,3788.0,33.0
2025-10-25 19:00:00,77.0,561.0,1612.0,3921.0,33.0
2025-10-25 20:00:00,77.0,574.0,1634.0,3928.0,32.0
2025-10-25 21:00:00,77.0,574.0,1635.0,3824.0,33.0
2025-10-25 22:00:00,77.0,576.0,1638.0,3818.0,33.0
2025-10-25 23:00:00,77.0,582.0,1640.0,3871.0,32.0
2025-10-26 00:00:00,77.0,604.0,1640.0,3905.0,32.0
2025-10-26 01:00:00,76.0,615.0,1640.0,3939.0,31.0
2025-10-26 02:00:00,76.0,615.0,1638.0,3936.0,31.0
2025-10-26 03:00:00,76.0,491.0,1439.0,3947.0,30.0
2025-10-26 04:00:00,76.0,472.0,1426.0,3952.0,30.0
2025-10-26 05:00:00,76.0,484.0,1456.0,3976.0,30.0
2025-10-26 06:00:00,76.0,483.0,1473.0,4118.0,30.0
2025-10-26 07:00:00,76.0,483.0,1489.0,4346.0,31.0
2025-10-26 08:00:00,76.0,483.0,1488.0,4485.0,31.0
2025-10-26 09:00:00,77.0,485.0,1487.0,4388.0,32.0
2025-10-26 10:00:00,77.0,501.0,1488.0,4103.0,33.0
2025-10-26 11:00:00,77.0,506.0,1511.0,3874.0,33.0
2025-10-26 12:00:00,77.0,518.0,1522.0,3871.0,33.0
2025-10-26 13:00:00,77.0,529.0,1523.0,3876.0,33.0
2025-10-26 14:00:00,77.0,534.0,1546.0,3862.0,33.0
2025-10-26 15:00:00,77.0,547.0,1551.0,3815.0,33.0
2025-10-26 16:00:00,77.0,551.0,1557.0,3853.0,33.0
2025-10-26 17:00:00,77.0,562.0,1583.0,3884.0,33.0
2025-10-26 18:00:00,77.0,562.0,1601.0,3918.0,33.0
2025-10-26 19:00:00,77.0,575.0,1610.0,4074.0,33.0
2025-10-26 20:00:00,77.0,573.0,1607.0,4095.0,32.0
2025-10-26 21:00:00,77.0,573.0,1605.0,3999.0,32.0
2025-10-26 22:00:00,77.0,574.0,1607.0,4006.0,32.0
2025-10-26 23:00:00,77.0,573.0,1613.0,4012.0,32.0
2025-10-27 00:00:00,77.0,572.0,1639.0,4062.0,31.0
2025-10-27 01:00:00,76.0,571.0,1638.0,4130.0,30.0
2025-10-27 02:00:00,76.0,569.0,1634.0,4051.0,30.0
2025-10-27 03:00:00,75.0,472.0,1490.0,4077.0,29.0
2025-10-27 04:00:00,76.0,469.0,1464.0,4135.0,29.0
2025-10-27 05:00:00,76.0,468.0,1452.0,4139.0,29.0
2025-10-27 06:00:00,76.0,476.0,1497.0,4162.0,29.0
2025-10-27 07:00:00,76.0,482.0,1520.0,4309.0,29.0
2025-10-27 08:00:00,76.0,482.0,1518.0,4469.0,30.0
2025-10-27 09:00:00,76.0,481.0,1516.0,4406.0,31.0
2025-10-27 10:00:00,76.0,482.0,1506.0,4137.0,30.0
2025-10-27 11:00:00,76.0,483.0,1485.0,3934.0,29.0
2025-10-27 12:00:00,76.0,484.0,1486.0,3879.0,30.0
2025-10-27 13:00:00,76.0,484.0,1488.0,3877.0,29.0
2025-10-27 14:00:00,76.0,483.0,1488.0,3878.0,30.0
2025-10-27 15:00:00,77.0,487.0,1492.0,3878.0,31.0
2025-10-27 16:00:00,77.0,497.0,1511.0,3901.0,30.0
2025-10-27 17:00:00,76.0,496.0,1520.0,3967.0,29.0
2025-10-27 18:00:00,76.0,496.0,1525.0,4168.0,29.0
2025-10-27 19:00:00,76.0,497.0,1551.0,4318.0,29.0
2025-10-27 20:00:00,76.0,497.0,1549.0,4228.0,30.0
2025-10-27 21:00:00,76.0,497.0,1547.0,4089.0,31.0
2025-10-27 22:00:00,77.0,499.0,1551.0,4074.0,31.0
2025-10-27 23:00:00,77.0,510.0,1573.0,4163.0,31.0
2025-10-28 00:00:00,77.0,513.0,1589.0,4272.0,30.0
2025-10-28 01:00:00,76.0,512.0,1609.0,4320.0,30.0
2025-10-28 02:00:00,76.0,510.0,1605.0,4229.0,30.0
2025-10-28 03:00:00,76.0,476.0,1488.0,4207.0,29.0
2025-10-28 04:00:00,76.0,467.0,1461.0,4272.0,29.0
2025-10-28 05:00:00,76.0,467.0,1440.0,4329.0,29.0
2025-10-28 06:00:00,76.0,467.0,1478.0,4325.0,29.0
2025-10-28 07:00:00,76.0,467.0,1490.0,4354.0,29.0
2025-10-28 08:00:00,76.0,467.0,1495.0,4435.0,31.0
2025-10-28 09:00:00,76.0,467.0,1515.0,4432.0,31.0
2025-10-28 10:00:00,76.0,468.0,1507.0,4154.0,30.0
2025-10-28 11:00:00,76.0,469.0,1487.0,3967.0,30.0
2025-10-28 12:00:00,76.0,471.0,1489.0,3936.0,29.0
2025-10-28 13:00:00,79.0,484.0,1490.0,3936.0,35.0
2025-10-28 14:00:00,76.0,483.0,1489.0,3942.0,30.0
2025-10-28 15:00:00,77.0,487.0,1509.0,3944.0,31.0
2025-10-28 16:00:00,77.0,497.0,1522.0,3948.0,30.0
2025-10-28 17:00:00,77.0,497.0,1523.0,4035.0,29.0
2025-10-28 18:00:00,77.0,497.0,1550.0,4411.0,29.0
2025-10-28 19:00:00,77.0,497.0,1552.0,4448.0,29.0
2025-10-28 20:00:00,79.0,526.0,1611.0,4320.0,35.0
2025-10-28 21:00:00,77.0,498.0,1549.0,4234.0,31.0
2025-10-28 22:00:00,79.0,506.0,1572.0,4199.0,34.0
2025-10-28 23:00:00,77.0,513.0,1583.0,4263.0,31.0
2025-10-29 00:00:00,77.0,513.0,1607.0,4365.0,30.0
2025-10-29 01:00:00,77.0,525.0,1613.0,4390.0,30.0
2025-10-29 02:00:00,76.0,525.0,1635.0,4327.0,30.0
2025-10-29 03:00:00,76.0,472.0,1506.0,4312.0,30.0
2025-10-29 04:00:00,76.0,469.0,1482.0,4343.0,29.0
2025-10-29 05:00:00,76.0,476.0,1483.0,4393.0,29.0
2025-10-29 06:00:00,76.0,481.0,1504.0,4413.0,29.0
2025-10-29 07:00:00,76.0,482.0,1521.0,4457.0,30.0
2025-10-29 08:00:00,76.0,482.0,1520.0,4451.0,30.0
2025-10-29 09:00:00,76.0,483.0,1542.0,4439.0,30.0
2025-10-29 10:00:00,76.0,482.0,1544.0,4285.0,31.0
2025-10-29 11:00:00,76.0,484.0,1544.0,4091.0,29.0
2025-10-29 12:00:00,77.0,485.0,1547.0,4063.0,30.0
2025-10-29 13:00:00,77.0,485.0,1549.0,4067.0,29.0
2025-10-29 14:00:00,77.0,484.0,1549.0,4069.0,30.0
2025-10-29 15:00:00,77.0,497.0,1554.0,4070.0,31.0
2025-10-29 16:00:00,77.0,499.0,1553.0,4075.0,30.0
2025-10-29 17:00:00,77.0,498.0,1565.0,4116.0,29.0
2025-10-29 18:00:00,77.0,503.0,1582.0,4356.0,30.0
2025-10-29 19:00:00,77.0,511.0,1582.0,4454.0,29.0
2025-10-29 20:00:00,77.0,512.0,1606.0,4384.0,30.0
2025-10-29 21:00:00,77.0,512.0,1607.0,4247.0,31.0
2025-10-29 22:00:00,77.0,514.0,1611.0,4230.0,31.0
2025-10-29 23:00:00,77.0,526.0,1622.0,4325.0,31.0
2025-10-30 00:00:00,77.0,528.0,1642.0,4396.0,30.0
2025-10-30 01:00:00,77.0,527.0,1664.0,4453.0,30.0
2025-10-30 02:00:00,76.0,526.0,1666.0,4393.0,30.0
2025-10-30 03:00:00,76.0,482.0,1520.0,4360.0,29.0
2025-10-30 04:00:00,76.0,479.0,1481.0,4434.0,29.0
2025-10-30 05:00:00,76.0,483.0,1498.0,4456.0,29.0
2025-10-30 06:00:00,76.0,483.0,1522.0,4456.0,29.0
2025-10-30 07:00:00,76.0,483.0,1549.0,4457.0,29.0
2025-10-30 08:00:00,76.0,483.0,1551.0,4452.0,30.0
2025-10-30 09:00:00,76.0,483.0,1549.0,4440.0,31.0
2025-10-30 10:00:00,76.0,483.0,1547.0,4325.0,31.0
2025-10-30 11:00:00,76.0,485.0,1549.0,4190.0,30.0
2025-10-30 12:00:00,77.0,493.0,1552.0,4151.0,29.0
2025-10-30 13:00:00,77.0,499.0,1577.0,4132.0,29.0
2025-10-30 14:00:00,77.0,498.0,1580.0,4130.0,30.0
2025-10-30 15:00:00,77.0,504.0,1584.0,4133.0,30.0
2025-10-30 16:00:00,77.0,513.0,1583.0,4136.0,30.0
2025-10-30 17:00:00,77.0,512.0,1596.0,4162.0,30.0
2025-10-30 18:00:00,77.0,512.0,1612.0,4285.0,30.0
2025-10-30 19:00:00,77.0,512.0,1618.0,4445.0,30.0
2025-10-30 20:00:00,77.0,512.0,1640.0,4417.0,30.0
2025-10-30 21:00:00,77.0,514.0,1638.0,4319.0,31.0
2025-10-30 22:00:00,77.0,529.0,1642.0,4319.0,31.0
2025-10-30 23:00:00,77.0,529.0,1669.0,4332.0,31.0
2025-10-31 00:00:00,77.0,538.0,1678.0,4391.0,30.0
2025-10-31 01:00:00,77.0,542.0,1700.0,4453.0,30.0
2025-10-31 02:00:00,79.0,481.0,1536.0,4537.0,35.0
2025-10-31 03:00:00,76.0,478.0,1516.0,4366.0,30.0
2025-10-31 04:00:00,76.0,468.0,1477.0,4413.0,29.0
2025-10-31 05:00:00,76.0,468.0,1497.0,4457.0,29.0
2025-10-31 06:00:00,76.0,473.0,1519.0,4454.0,29.0
2025-10-31 07:00:00,76.0,477.0,1523.0,4455.0,30.0
2025-10-31 08:00:00,76.0,482.0,1546.0,4454.0,29.0
2025-10-31 09:00:00,76.0,482.0,1549.0,4441.0,31.0
2025-10-31 10:00:00,76.0,482.0,1547.0,4368.0,30.0
2025-10-31 11:00:00,76.0,484.0,1548.0,4195.0,30.0
2025-10-31 12:00:00,77.0,485.0,1550.0,4123.0,30.0
2025-10-31 13:00:00,76.0,483.0,1550.0,4125.0,30.0
2025-10-31 14:00:00,79.0,511.0,1611.0,4212.0,35.0
2025-10-31 15:00:00,77.0,486.0,1553.0,4122.0,31.0
2025-10-31 16:00:00,77.0,494.0,1561.0,4134.0,30.0
2025-10-31 17:00:00,77.0,498.0,1583.0,4140.0,30.0
2025-10-31 18:00:00,77.0,499.0,1584.0,4162.0,30.0
2025-10-31 19:00:00,77.0,500.0,1608.0,4258.0,30.0
2025-10-31 20:00:00,77.0,513.0,1610.0,4281.0,31.0
2025-10-31 21:00:00,77.0,515.0,1610.0,4128.0,32.0
2025-10-31 22:00:00,77.0,528.0,1634.0,4129.0,32.0
2025-10-31 23:00:00,77.0,539.0,1650.0,4134.0,32.0
2025-11-01 00:00:00,77.0,546.0,1671.0,4137.0,32.0
2025-11-01 01:00:00,77.0,559.0,1687.0,4134.0,31.0
2025-11-01 02:00:00,77.0,558.0,1695.0,4128.0,30.0
2025-11-01 03:00:00,76.0,497.0,1482.0,4140.0,30.0
2025-11-01 04:00:00,77.0,484.0,1491.0,4154.0,30.0
2025-11-01 05:00:00,77.0,485.0,1514.0,4252.0,30.0
2025-11-01 06:00:00,77.0,485.0,1541.0,4331.0,30.0
2025-11-01 07:00:00,77.0,497.0,1553.0,4404.0,30.0
2025-11-01 08:00:00,77.0,498.0,1553.0,4454.0,30.0
2025-11-01 09:00:00,77.0,501.0,1553.0,4429.0,33.0
2025-11-01 10:00:00,77.0,504.0,1581.0,4225.0,33.0
2025-11-01 11:00:00,78.0,517.0,1585.0,4059.0,33.0
2025-11-01 12:00:00,78.0,525.0,1589.0,4063.0,33.0
2025-11-01 13:00:00,77.0,534.0,1615.0,4065.0,33.0
2025-11-01 14:00:00,77.0,545.0,1617.0,4015.0,33.0
2025-11-01 15:00:00,77.0,548.0,1642.0,4004.0,33.0
2025-11-01 16:00:00,77.0,559.0,1647.0,4009.0,33.0
2025-11-01 17:00:00,77.0,563.0,1674.0,4013.0,33.0
2025-11-01 18:00:00,77.0,576.0,1693.0,4053.0,33.0
2025-11-01 19:00:00,77.0,576.0,1701.0,4072.0,33.0
2025-11-01 20:00:00,77.0,584.0,1720.0,4064.0,32.0
2025-11-01 21:00:00,77.0,604.0,1727.0,4006.0,32.0
2025-11-01 22:00:00,77.0,621.0,1746.0,4008.0,33.0
2025-11-01 23:00:00,77.0,634.0,1782.0,4010.0,32.0
2025-11-02 00:00:00,77.0,641.0,1788.0,4012.0,32.0
2025-11-02 01:00:00,77.0,647.0,1786.0,4052.0,31.0
2025-11-02 02:00:00,77.0,646.0,1783.0,4064.0,30.0
2025-11-02 03:00:00,77.0,497.0,1520.0,4080.0,30.0
2025-11-02 04:00:00,77.0,482.0,1467.0,4082.0,30.0
2025-11-02 05:00:00,77.0,485.0,1486.0,4171.0,30.0
2025-11-02 06:00:00,77.0,494.0,1523.0,4378.0,30.0
2025-11-02 07:00:00,77.0,497.0,1534.0,4563.0,30.0
2025-11-02 08:00:00,77.0,498.0,1551.0,4703.0,30.0
2025-11-02 09:00:00,77.0,500.0,1550.0,4664.0,32.0
2025-11-02 10:00:00,78.0,504.0,1550.0,4329.0,33.0
2025-11-02 11:00:00,78.0,515.0,1554.0,4123.0,33.0
2025-11-02 12:00:00,78.0,525.0,1581.0,4086.0,33.0
2025-11-02 13:00:00,78.0,535.0,1586.0,4070.0,33.0
2025-11-02 14:00:00,78.0,548.0,1610.0,4045.0,33.0
2025-11-02 15:00:00,77.0,551.0,1612.0,4010.0,33.0
2025-11-02 16:00:00,78.0,563.0,1630.0,4047.0,33.0
2025-11-02 17:00:00,77.0,566.0,1649.0,4081.0,33.0
2025-11-02 18:00:00,77.0,577.0,1671.0,4140.0,33.0
2025-11-02 19:00:00,77.0,576.0,1680.0,4235.0,32.0
2025-11-02 20:00:00,77.0,586.0,1696.0,4321.0,32.0
2025-11-02 21:00:00,77.0,593.0,1694.0,4257.0,32.0
2025-11-02 22:00:00,77.0,604.0,1697.0,4264.0,32.0
2025-11-02 23:00:00,77.0,614.0,1699.0,4270.0,32.0
2025-11-03 00:00:00,77.0,616.0,1704.0,4320.0,31.0
2025-11-03 01:00:00,77.0,614.0,1727.0,4327.0,30.0
2025-11-03 02:00:00,77.0,613.0,1724.0,4247.0,30.0
2025-11-03 03:00:00,76.0,494.0,1543.0,4294.0,30.0
2025-11-03 04:00:00,77.0,483.0,1490.0,4352.0,29.0
2025-11-03 05:00:00,76.0,484.0,1497.0,4541.0,29.0
2025-11-03 06:00:00,77.0,487.0,1532.0,4765.0,29.0
2025-11-03 07:00:00,76.0,487.0,1552.0,4822.0,30.0
2025-11-03 08:00:00,77.0,484.0,1551.0,4816.0,29.0
2025-11-03 09:00:00,77.0,487.0,1548.0,4655.0,30.0
2025-11-03 10:00:00,77.0,483.0,1546.0,4381.0,30.0
2025-11-03 11:00:00,77.0,490.0,1549.0,4133.0,30.0
2025-11-03 12:00:00,77.0,498.0,1550.0,4071.0,30.0
2025-11-03 13:00:00,77.0,499.0,1552.0,4083.0,30.0
2025-11-03 14:00:00,77.0,498.0,1555.0,4132.0,30.0
2025-11-03 15:00:00,77.0,503.0,1583.0,4133.0,30.0
2025-11-03 16:00:00,77.0,511.0,1582.0,4138.0,30.0
2025-11-03 17:00:00,77.0,511.0,1582.0,4265.0,30.0
2025-11-03 18:00:00,77.0,511.0,1592.0,4532.0,30.0
2025-11-03 19:00:00,77.0,511.0,1610.0,4582.0,30.0
2025-11-03 20:00:00,77.0,511.0,1608.0,4521.0,30.0
2025-11-03 21:00:00,77.0,512.0,1607.0,4416.0,31.0
2025-11-03 22:00:00,77.0,513.0,1611.0,4396.0,31.0
2025-11-03 23:00:00,77.0,518.0,1638.0,4460.0,31.0
2025-11-04 00:00:00,77.0,527.0,1655.0,4524.0,30.0
2025-11-04 01:00:00,77.0,526.0,1669.0,4581.0,30.0
2025-11-04 02:00:00,77.0,525.0,1664.0,4524.0,30.0
2025-11-04 03:00:00,76.0,484.0,1534.0,4486.0,30.0
2025-11-04 04:00:00,76.0,467.0,1464.0,4536.0,30.0
2025-11-04 05:00:00,77.0,467.0,1482.0,4583.0,29.0
2025-11-04 06:00:00,76.0,466.0,1505.0,4585.0,29.0
2025-11-04 07:00:00,76.0,466.0,1518.0,4585.0,29.0
2025-11-04 08:00:00,77.0,466.0,1518.0,4586.0,30.0
2025-11-04 09:00:00,77.0,466.0,1514.0,4611.0,30.0
2025-11-04 10:00:00,77.0,466.0,1513.0,4422.0,30.0
2025-11-04 11:00:00,77.0,468.0,1492.0,4269.0,30.0
2025-11-04 12:00:00,77.0,469.0,1490.0,4215.0,30.0
2025-11-04 13:00:00,77.0,470.0,1492.0,4197.0,30.0
2025-11-04 14:00:00,77.0,469.0,1511.0,4199.0,30.0
2025-11-04 15:00:00,77.0,484.0,1525.0,4193.0,30.0
2025-11-04 16:00:00,77.0,491.0,1551.0,4221.0,30.0
2025-11-04 17:00:00,79.0,511.0,1611.0,4667.0,35.0
2025-11-04 18:00:00,77.0,496.0,1552.0,4609.0,30.0
2025-11-04 19:00:00,77.0,496.0,1579.0,4635.0,30.0
2025-11-04 20:00:00,77.0,496.0,1579.0,4579.0,30.0
2025-11-04 21:00:00,77.0,497.0,1578.0,4497.0,31.0
2025-11-04 22:00:00,77.0,499.0,1581.0,4460.0,31.0
2025-11-04 23:00:00,77.0,500.0,1589.0,4508.0,31.0
2025-11-05 00:00:00,77.0,512.0,1612.0,4570.0,30.0
2025-11-05 01:00:00,77.0,511.0,1627.0,4589.0,30.0
2025-11-05 02:00:00,77.0,509.0,1632.0,4567.0,30.0
2025-11-05 03:00:00,77.0,477.0,1520.0,4540.0,30.0
2025-11-05 04:00:00,77.0,465.0,1456.0,4580.0,29.0
2025-11-05 05:00:00,77.0,466.0,1479.0,4627.0,29.0
2025-11-05 06:00:00,77.0,460.0,1490.0,4648.0,29.0
2025-11-05 07:00:00,77.0,450.0,1494.0,4686.0,29.0
2025-11-05 08:00:00,77.0,439.0,1517.0,4804.0,29.0
2025-11-05 09:00:00,77.0,428.0,1515.0,4726.0,30.0
2025-11-05 10:00:00,77.0,424.0,1513.0,4481.0,30.0
2025-11-05 11:00:00,77.0,427.0,1490.0,4209.0,30.0
2025-11-05 12:00:00,77.0,448.0,1490.0,4198.0,30.0
2025-11-05 13:00:00,77.0,458.0,1491.0,4204.0,30.0
2025-11-05 14:00:00,77.0,467.0,1491.0,4237.0,30.0
2025-11-05 15:00:00,77.0,472.0,1520.0,4267.0,30.0
2025-11-05 16:00:00,77.0,483.0,1523.0,4271.0,30.0
2025-11-05 17:00:00,77.0,482.0,1545.0,4479.0,30.0
2025-11-05 18:00:00,77.0,482.0,1552.0,4680.0,30.0
2025-11-05 19:00:00,77.0,482.0,1569.0,4712.0,29.0
2025-11-05 20:00:00,77.0,482.0,1579.0,4646.0,30.0
2025-11-05 21:00:00,77.0,483.0,1577.0,4503.0,31.0
2025-11-05 22:00:00,77.0,484.0,1581.0,4470.0,31.0
2025-11-05 23:00:00,77.0,490.0,1586.0,4525.0,31.0
2025-11-06 00:00:00,77.0,498.0,1612.0,4623.0,30.0
2025-11-06 01:00:00,77.0,497.0,1633.0,4650.0,30.0
2025-11-06 02:00:00,77.0,495.0,1635.0,4558.0,30.0
2025-11-06 03:00:00,77.0,462.0,1511.0,4542.0,30.0
2025-11-06 04:00:00,77.0,451.0,1469.0,4640.0,30.0
2025-11-06 05:00:00,77.0,450.0,1494.0,4697.0,29.0
2025-11-06 06:00:00,77.0,449.0,1520.0,4709.0,29.0
2025-11-06 07:00:00,77.0,441.0,1520.0,4745.0,30.0
2025-11-06 08:00:00,77.0,422.0,1528.0,4787.0,30.0
2025-11-06 09:00:00,77.0,413.0,1547.0,4760.0,30.0
2025-11-06 10:00:00,77.0,407.0,1544.0,4564.0,30.0
2025-11-06 11:00:00,79.0,466.0,1581.0,4407.0,35.0
2025-11-06 12:00:00,77.0,450.0,1548.0,4309.0,30.0
2025-11-06 13:00:00,77.0,454.0,1551.0,4325.0,29.0
2025-11-06 14:00:00,79.0,481.0,1606.0,4407.0,35.0
2025-11-06 15:00:00,77.0,462.0,1554.0,4325.0,30.0
2025-11-06 16:00:00,77.0,469.0,1554.0,4330.0,30.0
2025-11-06 17:00:00,77.0,468.0,1579.0,4342.0,30.0
