时间戳,时间,均价,数据类型
1767250800000,2026-01-01 15:00:00,671,sampled
1767261600000,2026-01-01 18:00:00,672,sampled
1767272400000,2026-01-01 21:00:00,630,sampled
1767283200000,2026-01-02 00:00:00,629,sampled
1767294000000,2026-01-02 03:00:00,584,sampled
1767304800000,2026-01-02 06:00:00,584,sampled
1767315600000,2026-01-02 09:00:00,605,sampled
1767326400000,2026-01-02 12:00:00,666,sampled
1767337200000,2026-01-02 15:00:00,672,sampled
1767348000000,2026-01-02 18:00:00,672,sampled
1767358800000,2026-01-02 21:00:00,666,sampled
1767369600000,2026-01-03 00:00:00,666,sampled
1767380400000,2026-01-03 03:00:00,584,sampled
1767391200000,2026-01-03 06:00:00,580,sampled
1767402000000,2026-01-03 09:00:00,615,sampled
1767412800000,2026-01-03 12:00:00,703,sampled
1767423600000,2026-01-03 15:00:00,714,sampled
1767434400000,2026-01-03 18:00:00,698,sampled
1767445200000,2026-01-03 21:00:00,673,sampled
1767456000000,2026-01-04 00:00:00,600,sampled
1767466800000,2026-01-04 03:00:00,581,sampled
1767477600000,2026-01-04 06:00:00,572,sampled
1767488400000,2026-01-04 09:00:00,589,sampled
1767499200000,2026-01-04 12:00:00,602,sampled
1767510000000,2026-01-04 15:00:00,608,sampled
1767520800000,2026-01-04 18:00:00,597,sampled
1767531600000,2026-01-04 21:00:00,606,sampled
1767542400000,2026-01-05 00:00:00,595,sampled
1767553200000,2026-01-05 03:00:00,577,sampled
1767564000000,2026-01-05 06:00:00,579,sampled
1767574800000,2026-01-05 09:00:00,562,sampled
1767585600000,2026-01-05 12:00:00,566,sampled
1767596400000,2026-01-05 15:00:00,576,sampled
1767607200000,2026-01-05 18:00:00,550,sampled
1767618000000,2026-01-05 21:00:00,554,sampled
1767628800000,2026-01-06 00:00:00,543,sampled
1767639600000,2026-01-06 03:00:00,545,sampled
1767650400000,2026-01-06 06:00:00,561,sampled
1767661200000,2026-01-06 09:00:00,547,sampled
1767672000000,2026-01-06 12:00:00,562,sampled
1767682800000,2026-01-06 15:00:00,570,sampled
1767693600000,2026-01-06 18:00:00,558,sampled
1767704400000,2026-01-06 21:00:00,552,sampled
1767715200000,2026-01-07 00:00:00,539,sampled
1767726000000,2026-01-07 03:00:00,543,sampled
