时间戳,时间,均价,数据类型
1767250800000,2026-01-01 15:00:00,1339,sampled
1767261600000,2026-01-01 18:00:00,1364,sampled
1767272400000,2026-01-01 21:00:00,1326,sampled
1767283200000,2026-01-02 00:00:00,1328,sampled
1767294000000,2026-01-02 03:00:00,1227,sampled
1767304800000,2026-01-02 06:00:00,1205,sampled
1767315600000,2026-01-02 09:00:00,1152,sampled
1767326400000,2026-01-02 12:00:00,1221,sampled
1767337200000,2026-01-02 15:00:00,1299,sampled
1767348000000,2026-01-02 18:00:00,1334,sampled
1767358800000,2026-01-02 21:00:00,1327,sampled
1767369600000,2026-01-03 00:00:00,1332,sampled
1767380400000,2026-01-03 03:00:00,1292,sampled
1767391200000,2026-01-03 06:00:00,1281,sampled
1767402000000,2026-01-03 09:00:00,1214,sampled
1767412800000,2026-01-03 12:00:00,1296,sampled
1767423600000,2026-01-03 15:00:00,1331,sampled
1767434400000,2026-01-03 18:00:00,1364,sampled
1767445200000,2026-01-03 21:00:00,1298,sampled
1767456000000,2026-01-04 00:00:00,1293,sampled
1767466800000,2026-01-04 03:00:00,1103,sampled
1767477600000,2026-01-04 06:00:00,1011,sampled
1767488400000,2026-01-04 09:00:00,1009,sampled
1767499200000,2026-01-04 12:00:00,1004,sampled
1767510000000,2026-01-04 15:00:00,990,sampled
1767520800000,2026-01-04 18:00:00,988,sampled
1767531600000,2026-01-04 21:00:00,985,sampled
1767542400000,2026-01-05 00:00:00,1004,sampled
1767553200000,2026-01-05 03:00:00,1013,sampled
1767564000000,2026-01-05 06:00:00,1021,sampled
1767574800000,2026-01-05 09:00:00,1043,sampled
1767585600000,2026-01-05 12:00:00,1048,sampled
1767596400000,2026-01-05 15:00:00,1057,sampled
1767607200000,2026-01-05 18:00:00,1257,sampled
1767618000000,2026-01-05 21:00:00,1222,sampled
1767628800000,2026-01-06 00:00:00,1241,sampled
1767639600000,2026-01-06 03:00:00,1193,sampled
1767650400000,2026-01-06 06:00:00,1150,sampled
1767661200000,2026-01-06 09:00:00,1099,sampled
1767672000000,2026-01-06 12:00:00,1115,sampled
1767682800000,2026-01-06 15:00:00,1124,sampled
1767693600000,2026-01-06 18:00:00,1126,sampled
1767704400000,2026-01-06 21:00:00,1155,sampled
1767715200000,2026-01-07 00:00:00,1188,sampled
1767726000000,2026-01-07 03:00:00,1138,sampled
1767736800000,2026-01-07 06:00:00,1141,sampled
1767747600000,2026-01-07 09:00:00,1102,sampled
1767758400000,2026-01-07 12:00:00,1092,sampled
1767769200000,2026-01-07 15:00:00,1126,sampled
1767780000000,2026-01-07 18:00:00,1161,sampled
1767790800000,2026-01-07 21:00:00,1171,sampled
1767801600000,2026-01-08 00:00:00,1220,sampled
1767812400000,2026-01-08 03:00:00,1256,sampled
1767823200000,2026-01-08 06:00:00,1226,sampled
1767834000000,2026-01-08 09:00:00,1166,sampled
1767844800000,2026-01-08 12:00:00,1124,sampled
1767855600000,2026-01-08 15:00:00,1136,sampled
1767866400000,2026-01-08 18:00:00,1260,sampled
1767877200000,2026-01-08 21:00:00,1258,sampled
1767888000000,2026-01-09 00:00:00,1276,sampled
1767898800000,2026-01-09 03:00:00,1181,sampled
1767909600000,2026-01-09 06:00:00,1069,sampled
1767920400000,2026-01-09 09:00:00,1037,sampled
1767931200000,2026-01-09 12:00:00,1080,sampled
1767942000000,2026-01-09 15:00:00,1081,sampled
1767952800000,2026-01-09 18:00:00,1087,sampled
1767963600000,2026-01-09 21:00:00,1086,sampled
1767974400000,2026-01-10 00:00:00,1167,sampled
1767985200000,2026-01-10 03:00:00,1153,sampled
1767996000000,2026-01-10 06:00:00,1063,sampled
1768006800000,2026-01-10 09:00:00,1011,sampled
1768017600000,2026-01-10 12:00:00,1121,sampled
1768028400000,2026-01-10 15:00:00,1191,sampled
1768039200000,2026-01-10 18:00:00,1192,sampled
1768050000000,2026-01-10 21:00:00,1163,sampled
1768060800000,2026-01-11 00:00:00,1156,sampled
1768071600000,2026-01-11 03:00:00,1005,sampled
1768082400000,2026-01-11 06:00:00,977,sampled
1768093200000,2026-01-11 09:00:00,976,sampled
1768104000000,2026-01-11 12:00:00,986,sampled
1768114800000,2026-01-11 15:00:00,987,sampled
1768125600000,2026-01-11 18:00:00,1015,sampled
1768136400000,2026-01-11 21:00:00,982,sampled
1768147200000,2026-01-12 00:00:00,982,sampled
1768158000000,2026-01-12 03:00:00,981,sampled
1768168800000,2026-01-12 06:00:00,981,sampled
1768179600000,2026-01-12 09:00:00,979,sampled
1768190400000,2026-01-12 12:00:00,984,sampled
1768201200000,2026-01-12 15:00:00,985,sampled
1768210200000,2026-01-12 17:30:00,981,sampled
1768224600000,2026-01-12 21:30:00,979,sampled
1768233600000,2026-01-13 00:00:00,984,sampled
1768244400000,2026-01-13 03:00:00,981,sampled
1768255200000,2026-01-13 06:00:00,976,sampled
1768266000000,2026-01-13 09:00:00,967,sampled
1768276800000,2026-01-13 12:00:00,977,sampled
1768287600000,2026-01-13 15:00:00,981,sampled
1768298400000,2026-01-13 18:00:00,980,sampled
1768307400000,2026-01-13 20:30:00,977,sampled
1768320000000,2026-01-14 00:00:00,984,sampled
1768330800000,2026-01-14 03:00:00,981,sampled
1768341600000,2026-01-14 06:00:00,976,sampled
1768352400000,2026-01-14 09:00:00,969,sampled
1768363200000,2026-01-14 12:00:00,980,sampled
1768374000000,2026-01-14 15:00:00,981,sampled
1768384800000,2026-01-14 18:00:00,980,sampled
1768395600000,2026-01-14 21:00:00,978,sampled
1768406400000,2026-01-15 00:00:00,972,sampled
1768417200000,2026-01-15 03:00:00,952,sampled
1768428000000,2026-01-15 06:00:00,938,sampled
1768438800000,2026-01-15 09:00:00,940,sampled
1768449600000,2026-01-15 12:00:00,946,sampled
1768460400000,2026-01-15 15:00:00,949,sampled
1768471200000,2026-01-15 18:00:00,965,sampled
1768482000000,2026-01-15 21:00:00,947,sampled
1768492800000,2026-01-16 00:00:00,977,sampled
1768503600000,2026-01-16 03:00:00,967,sampled
1768514400000,2026-01-16 06:00:00,975,sampled
1768525200000,2026-01-16 09:00:00,953,sampled
1768536000000,2026-01-16 12:00:00,966,sampled
1768546800000,2026-01-16 15:00:00,978,sampled
1768557600000,2026-01-16 18:00:00,981,sampled
1768568400000,2026-01-16 21:00:00,978,sampled
1768579200000,2026-01-17 00:00:00,982,sampled
1768590000000,2026-01-17 03:00:00,981,sampled
1768600800000,2026-01-17 06:00:00,978,sampled
1768611600000,2026-01-17 09:00:00,978,sampled
1768622400000,2026-01-17 12:00:00,985,sampled
1768633200000,2026-01-17 15:00:00,986,sampled
1768644000000,2026-01-17 18:00:00,988,sampled
1768654800000,2026-01-17 21:00:00,984,sampled
1768665600000,2026-01-18 00:00:00,987,sampled
1768676400000,2026-01-18 03:00:00,975,sampled
1768687200000,2026-01-18 06:00:00,974,sampled
1768698000000,2026-01-18 09:00:00,973,sampled
1768708800000,2026-01-18 12:00:00,981,sampled
1768719600000,2026-01-18 15:00:00,981,sampled
1768730400000,2026-01-18 18:00:00,984,sampled
1768741200000,2026-01-18 21:00:00,980,sampled
1768750200000,2026-01-18 23:30:00,984,sampled
1768762800000,2026-01-19 03:00:00,981,sampled
1768773600000,2026-01-19 06:00:00,978,sampled
1768784400000,2026-01-19 09:00:00,977,sampled
1768795200000,2026-01-19 12:00:00,984,sampled
1768806000000,2026-01-19 15:00:00,986,sampled
1768816800000,2026-01-19 18:00:00,987,sampled
1768827600000,2026-01-19 21:00:00,984,sampled
1768838400000,2026-01-20 00:00:00,987,sampled
1768849200000,2026-01-20 03:00:00,985,sampled
1768860000000,2026-01-20 06:00:00,980,sampled
1768870800000,2026-01-20 09:00:00,976,sampled
1768881600000,2026-01-20 12:00:00,986,sampled
1768892400000,2026-01-20 15:00:00,988,sampled
1768903200000,2026-01-20 18:00:00,988,sampled
1768914000000,2026-01-20 21:00:00,984,sampled
1768924800000,2026-01-21 00:00:00,988,sampled
1768933800000,2026-01-21 02:30:00,983,sampled
1768946400000,2026-01-21 06:00:00,981,sampled
1768957200000,2026-01-21 09:00:00,977,sampled
1768978800000,2026-01-21 15:00:00,988,sampled
1768989600000,2026-01-21 18:00:00,989,sampled
1769000400000,2026-01-21 21:00:00,1082,sampled
1769011200000,2026-01-22 00:00:00,1226,sampled
1769022000000,2026-01-22 03:00:00,1286,sampled
1769032800000,2026-01-22 06:00:00,1324,sampled
1769043600000,2026-01-22 09:00:00,1282,sampled
1769054400000,2026-01-22 12:00:00,1286,sampled
1769065200000,2026-01-22 15:00:00,1267,sampled
1769076000000,2026-01-22 18:00:00,1291,sampled
1769086800000,2026-01-22 21:00:00,1226,sampled
1769097600000,2026-01-23 00:00:00,1263,sampled
1769108400000,2026-01-23 03:00:00,1340,sampled
1769119200000,2026-01-23 06:00:00,1357,sampled
1769130000000,2026-01-23 09:00:00,1340,sampled
1769140800000,2026-01-23 12:00:00,1352,sampled
1769151600000,2026-01-23 15:00:00,1335,sampled
1769162400000,2026-01-23 18:00:00,1332,sampled
1769173200000,2026-01-23 21:00:00,1273,sampled
1769184000000,2026-01-24 00:00:00,1294,sampled
1769194800000,2026-01-24 03:00:00,1262,sampled
1769205600000,2026-01-24 06:00:00,1287,sampled
1769216400000,2026-01-24 09:00:00,1257,sampled
1769227200000,2026-01-24 12:00:00,1298,sampled
1769238000000,2026-01-24 15:00:00,1265,sampled
1769248800000,2026-01-24 18:00:00,1265,sampled
1769259600000,2026-01-24 21:00:00,1239,sampled
1769270400000,2026-01-25 00:00:00,1260,sampled
1769281200000,2026-01-25 03:00:00,1192,sampled
1769292000000,2026-01-25 06:00:00,1151,sampled
1769302800000,2026-01-25 09:00:00,1082,sampled
1769313600000,2026-01-25 12:00:00,1155,sampled
1769322600000,2026-01-25 14:30:00,1189,sampled
1769335200000,2026-01-25 18:00:00,1192,sampled
