时间戳,时间,均价,数据类型
1769670000000,2026-01-29 15:00:00,2411,sampled
1769680800000,2026-01-29 18:00:00,2790,sampled
1769691600000,2026-01-29 21:00:00,2874,sampled
1769702400000,2026-01-30 00:00:00,2966,sampled
1769713200000,2026-01-30 03:00:00,1828,sampled
1769724000000,2026-01-30 06:00:00,1689,sampled
1769734800000,2026-01-30 09:00:00,1940,sampled
1769745600000,2026-01-30 12:00:00,1951,sampled
1769756400000,2026-01-30 15:00:00,1978,sampled
1769767200000,2026-01-30 18:00:00,2041,sampled
1769778000000,2026-01-30 21:00:00,2077,sampled
1769788800000,2026-01-31 00:00:00,2112,sampled
1769799600000,2026-01-31 03:00:00,1666,sampled
1769810400000,2026-01-31 06:00:00,1653,sampled
1769821200000,2026-01-31 09:00:00,1826,sampled
1769832000000,2026-01-31 12:00:00,1871,sampled
1769842800000,2026-01-31 15:00:00,1936,sampled
1769853600000,2026-01-31 18:00:00,1979,sampled
1769864400000,2026-01-31 21:00:00,1965,sampled
1769875200000,2026-02-01 00:00:00,1970,sampled
1769886000000,2026-02-01 03:00:00,1629,sampled
1769896800000,2026-02-01 06:00:00,1641,sampled
1769907600000,2026-02-01 09:00:00,1707,sampled
1769918400000,2026-02-01 12:00:00,1740,sampled
1769929200000,2026-02-01 15:00:00,1854,sampled
1769940000000,2026-02-01 18:00:00,1917,sampled
1769949000000,2026-02-01 20:30:00,1909,sampled
1769961600000,2026-02-02 00:00:00,1884,sampled
1769972400000,2026-02-02 03:00:00,1570,sampled
1769983200000,2026-02-02 06:00:00,1563,sampled
1769994000000,2026-02-02 09:00:00,1617,sampled
1770004800000,2026-02-02 12:00:00,1620,sampled
1770015600000,2026-02-02 15:00:00,1650,sampled
1770019200000,2026-02-02 16:00:00,1663,recent
1770022800000,2026-02-02 17:00:00,1681,recent
1770026400000,2026-02-02 18:00:00,1684,recent
1770030000000,2026-02-02 19:00:00,1709,recent
1770033600000,2026-02-02 20:00:00,1707,recent
1770037200000,2026-02-02 21:00:00,1738,recent
1770040800000,2026-02-02 22:00:00,1782,recent
1770044400000,2026-02-02 23:00:00,1814,recent
1770051600000,2026-02-03 01:00:00,1856,recent
1770055200000,2026-02-03 02:00:00,1853,recent
1770062400000,2026-02-03 04:00:00,1568,recent
1770066000000,2026-02-03 05:00:00,1581,recent
1770069600000,2026-02-03 06:00:00,1581,recent
1770073200000,2026-02-03 07:00:00,1601,recent
1770076800000,2026-02-03 08:00:00,1619,recent
1770080400000,2026-02-03 09:00:00,1615,recent
1770084000000,2026-02-03 10:00:00,1614,recent
1770087600000,2026-02-03 11:00:00,1622,recent
1770091200000,2026-02-03 12:00:00,1649,recent
1770094800000,2026-02-03 13:00:00,1650,recent
1770098400000,2026-02-03 14:00:00,1651,recent
1770102000000,2026-02-03 15:00:00,1677,recent
1770105600000,2026-02-03 16:00:00,1682,recent
1770109200000,2026-02-03 17:00:00,1698,recent
1770112800000,2026-02-03 18:00:00,1717,recent
1770116400000,2026-02-03 19:00:00,1786,recent
1770120000000,2026-02-03 20:00:00,1825,recent
1770123600000,2026-02-03 21:00:00,1839,recent
1770127200000,2026-02-03 22:00:00,1858,recent
1770130800000,2026-02-03 23:00:00,1871,recent
1770134400000,2026-02-04 00:00:00,1886,recent
1770141600000,2026-02-04 02:00:00,1907,recent
1770145200000,2026-02-04 03:00:00,1571,recent
1770148800000,2026-02-04 04:00:00,1554,recent
1770152400000,2026-02-04 05:00:00,1567,recent
1770156000000,2026-02-04 06:00:00,1590,recent
1770159600000,2026-02-04 07:00:00,1598,recent
1770163200000,2026-02-04 08:00:00,1621,recent
1770166800000,2026-02-04 09:00:00,1619,recent
1770170400000,2026-02-04 10:00:00,1617,recent
1770174000000,2026-02-04 11:00:00,1631,recent
1770177600000,2026-02-04 12:00:00,1649,recent
1770181200000,2026-02-04 13:00:00,1650,recent
1770184800000,2026-02-04 14:00:00,1649,recent
1770188400000,2026-02-04 15:00:00,1671,recent
