date,.45 ACP AP,.45 ACP FMJ,.45 ACP HS,.45 ACP JHP,.45 ACP RIP,is_holiday,in_CS,is_CS,is_need,is_make,is_active,is_public
2025-10-01 22:00:00,1820.0,701.0,42.0,102.0,740.0,1,0.3718905472636816,1,0,0,1,0.0
2025-10-01 23:00:00,1755.0,701.0,42.0,102.0,740.0,1,0.3725124378109453,1,0,0,1,0.0
2025-10-02 00:00:00,1757.0,544.0,42.0,101.0,732.0,1,0.373134328358209,1,0,0,1,0.0
2025-10-02 01:00:00,1549.0,690.0,42.0,100.0,556.0,1,0.3737562189054726,1,0,0,1,0.0
2025-10-02 02:00:00,1610.0,689.0,42.0,98.0,530.0,1,0.3743781094527363,1,0,0,1,0.0
2025-10-02 03:00:00,1579.0,549.0,42.0,96.0,530.0,1,0.375,1,0,0,1,0.0
2025-10-02 04:00:00,1610.0,551.0,42.0,94.0,545.0,1,0.3756218905472637,1,0,0,1,0.0
2025-10-02 05:00:00,1610.0,539.0,42.0,94.0,525.0,1,0.3762437810945274,1,0,0,1,0.0
2025-10-02 06:00:00,1571.0,551.0,41.0,94.0,527.0,1,0.376865671641791,1,0,0,1,0.0
2025-10-02 07:00:00,1610.0,551.0,42.0,95.0,560.0,1,0.3774875621890547,1,0,0,1,0.0
2025-10-02 08:00:00,1610.0,539.0,42.0,96.0,541.0,1,0.3781094527363184,1,0,0,1,0.0
2025-10-02 09:00:00,1610.0,566.0,42.0,99.0,560.0,1,0.3787313432835821,1,0,0,1,0.0
2025-10-02 10:00:00,1573.0,544.0,42.0,101.0,555.0,1,0.3793532338308458,1,0,0,1,0.0
2025-10-02 11:00:00,1680.0,558.0,42.0,102.0,575.0,1,0.37997512437810943,1,0,0,1,0.0
2025-10-02 12:00:00,1680.0,581.0,42.0,104.0,561.0,1,0.3805970149253731,1,0,0,1,0.0
2025-10-02 13:00:00,1680.0,581.0,42.0,103.0,616.0,1,0.3812189054726368,1,0,0,1,0.0
2025-10-02 14:00:00,1646.0,573.0,42.0,103.0,573.0,1,0.3818407960199005,1,0,0,1,0.0
2025-10-02 15:00:00,1647.0,600.0,42.0,103.0,635.0,1,0.3824626865671642,1,0,0,1,0.0
2025-10-02 16:00:00,1750.0,587.0,42.0,104.0,609.0,1,0.38308457711442784,1,0,0,1,0.0
2025-10-02 17:00:00,1750.0,611.0,42.0,103.0,650.0,1,0.38370646766169153,1,0,0,1,0.0
2025-10-02 18:00:00,1750.0,626.0,42.0,103.0,658.0,1,0.3843283582089552,1,0,0,1,0.0
2025-10-02 19:00:00,1722.0,626.0,42.0,103.0,665.0,1,0.3849502487562189,1,0,0,1,0.0
2025-10-02 20:00:00,1768.0,605.0,42.0,103.0,665.0,1,0.3855721393034826,1,0,0,1,0.0
2025-10-02 21:00:00,1717.0,617.0,42.0,103.0,665.0,1,0.38619402985074625,1,0,0,1,0.0
2025-10-02 22:00:00,1785.0,618.0,42.0,103.0,665.0,1,0.38681592039800994,1,0,0,1,0.0
2025-10-02 23:00:00,1735.0,641.0,42.0,103.0,665.0,1,0.38743781094527363,1,0,0,1,0.0
2025-10-03 00:00:00,1610.0,627.0,42.0,103.0,654.0,1,0.3880597014925373,1,0,0,1,0.0
2025-10-03 01:00:00,1754.0,631.0,42.0,101.0,654.0,1,0.388681592039801,1,0,0,1,0.0
2025-10-03 02:00:00,1575.0,551.0,42.0,99.0,549.0,1,0.38930348258706465,1,0,0,1,0.0
2025-10-03 03:00:00,1570.0,551.0,41.0,97.0,528.0,1,0.38992537313432835,1,0,0,1,0.0
2025-10-03 04:00:00,1527.0,551.0,41.0,96.0,545.0,1,0.39054726368159204,1,0,0,1,0.0
2025-10-03 05:00:00,1538.0,551.0,42.0,96.0,560.0,1,0.39116915422885573,1,0,0,1,0.0
2025-10-03 06:00:00,1536.0,551.0,42.0,95.0,560.0,1,0.3917910447761194,1,0,0,1,0.0
2025-10-03 07:00:00,1610.0,539.0,42.0,95.0,560.0,1,0.39241293532338306,1,0,0,1,0.0
2025-10-03 08:00:00,1593.0,566.0,42.0,96.0,575.0,1,0.39303482587064675,1,0,0,1,0.0
2025-10-03 09:00:00,1610.0,566.0,42.0,99.0,575.0,1,0.39365671641791045,1,0,0,1,0.0
2025-10-03 10:00:00,1562.0,581.0,42.0,100.0,558.0,1,0.39427860696517414,1,0,0,1,0.0
2025-10-03 11:00:00,1610.0,581.0,42.0,102.0,598.0,1,0.39490049751243783,1,0,0,1,0.0
2025-10-03 12:00:00,1610.0,560.0,42.0,104.0,605.0,1,0.39552238805970147,1,0,0,1,0.0
2025-10-03 13:00:00,1578.0,571.0,42.0,103.0,620.0,1,0.39614427860696516,1,0,0,1,0.0
2025-10-03 14:00:00,1576.0,596.0,42.0,104.0,635.0,1,0.39676616915422885,1,0,0,1,0.0
2025-10-03 15:00:00,1680.0,583.0,42.0,103.0,635.0,1,0.39738805970149255,1,0,0,1,0.0
2025-10-03 16:00:00,1609.0,615.0,42.0,103.0,650.0,1,0.39800995024875624,1,0,0,1,0.0
2025-10-03 17:00:00,1715.0,626.0,42.0,104.0,658.0,1,0.3986318407960199,1,0,0,1,0.0
2025-10-03 18:00:00,1715.0,604.0,42.0,104.0,640.0,1,0.39925373134328357,1,0,0,1,0.0
2025-10-03 19:00:00,1715.0,626.0,42.0,104.0,665.0,1,0.39987562189054726,1,0,0,1,0.0
2025-10-03 20:00:00,1715.0,634.0,42.0,103.0,653.0,1,0.40049751243781095,1,0,0,1,0.0
2025-10-03 21:00:00,1715.0,641.0,42.0,103.0,673.0,1,0.40111940298507465,1,0,0,1,0.0
2025-10-03 22:00:00,1750.0,618.0,42.0,103.0,657.0,1,0.4017412935323383,1,0,0,1,0.0
2025-10-03 23:00:00,1750.0,630.0,42.0,104.0,680.0,1,0.402363184079602,1,0,0,1,0.0
2025-10-04 00:00:00,1549.0,521.0,42.0,103.0,664.0,1,0.40298507462686567,1,0,0,1,0.0
2025-10-04 01:00:00,1575.0,551.0,42.0,102.0,545.0,1,0.40360696517412936,1,0,0,1,0.0
2025-10-04 02:00:00,1575.0,551.0,42.0,99.0,541.0,1,0.40422885572139305,1,0,0,1,0.0
2025-10-04 03:00:00,1547.0,551.0,41.0,98.0,556.0,1,0.4048507462686567,1,0,0,1,0.0
2025-10-04 04:00:00,1536.0,566.0,42.0,98.0,532.0,1,0.4054726368159204,1,0,0,1,0.0
2025-10-04 05:00:00,1610.0,541.0,42.0,97.0,535.0,1,0.4060945273631841,1,0,0,1,0.0
2025-10-04 06:00:00,1548.0,546.0,42.0,98.0,575.0,1,0.40671641791044777,1,0,0,1,0.0
2025-10-04 07:00:00,1567.0,554.0,42.0,98.0,575.0,1,0.40733830845771146,1,0,0,1,0.0
2025-10-04 08:00:00,1610.0,566.0,42.0,98.0,575.0,1,0.4079601990049751,1,0,0,1,0.0
2025-10-04 09:00:00,1558.0,556.0,42.0,99.0,575.0,1,0.4085820895522388,1,0,0,1,0.0
2025-10-04 10:00:00,1610.0,558.0,42.0,103.0,569.0,1,0.4092039800995025,1,0,0,1,0.0
2025-10-04 11:00:00,1575.0,560.0,42.0,104.0,605.0,1,0.4098258706467662,1,0,0,1,0.0
2025-10-04 12:00:00,1645.0,567.0,42.0,104.0,620.0,1,0.41044776119402987,1,0,0,1,0.0
2025-10-04 13:00:00,1581.0,575.0,42.0,104.0,635.0,1,0.4110696517412935,1,0,0,1,0.0
2025-10-04 14:00:00,1680.0,611.0,42.0,104.0,635.0,1,0.4116915422885572,1,0,0,1,0.0
2025-10-04 15:00:00,1680.0,611.0,42.0,104.0,650.0,1,0.4123134328358209,1,0,0,1,0.0
2025-10-04 16:00:00,1626.0,595.0,42.0,105.0,650.0,1,0.4129353233830846,1,0,0,1,0.0
2025-10-04 17:00:00,1650.0,604.0,42.0,104.0,665.0,1,0.4135572139303483,1,0,0,1,0.0
2025-10-04 18:00:00,1683.0,626.0,42.0,104.0,665.0,1,0.4141791044776119,1,0,0,1,0.0
2025-10-04 19:00:00,1687.0,618.0,42.0,104.0,648.0,1,0.4148009950248756,1,0,0,1,0.0
2025-10-04 20:00:00,1750.0,617.0,42.0,104.0,665.0,1,0.4154228855721393,1,0,0,1,0.0
2025-10-04 21:00:00,1714.0,620.0,42.0,104.0,680.0,1,0.416044776119403,1,0,0,1,0.0
2025-10-04 22:00:00,1718.0,633.0,42.0,104.0,657.0,1,0.4166666666666667,1,0,0,1,0.0
2025-10-04 23:00:00,1750.0,682.0,42.0,104.0,680.0,1,0.4172885572139303,1,0,0,1,0.0
2025-10-05 00:00:00,1720.0,551.0,42.0,103.0,663.0,1,0.417910447761194,1,0,0,1,0.0
2025-10-05 01:00:00,1718.0,658.0,42.0,102.0,664.0,1,0.4185323383084577,1,0,0,1,0.0
2025-10-05 02:00:00,1714.0,663.0,42.0,100.0,560.0,1,0.4191542288557214,1,0,0,1,0.0
2025-10-05 03:00:00,1580.0,533.0,42.0,98.0,536.0,1,0.4197761194029851,1,0,0,1,0.0
2025-10-05 04:00:00,1536.0,537.0,42.0,98.0,537.0,1,0.42039800995024873,1,0,0,1,0.0
2025-10-05 05:00:00,1548.0,566.0,42.0,98.0,575.0,1,0.4210199004975124,1,0,0,1,0.0
2025-10-05 06:00:00,1610.0,555.0,42.0,98.0,575.0,1,0.4216417910447761,1,0,0,1,0.0
2025-10-05 07:00:00,1584.0,566.0,42.0,97.0,575.0,1,0.4222636815920398,1,0,0,1,0.0
2025-10-05 08:00:00,1610.0,556.0,41.0,98.0,575.0,1,0.4228855721393035,1,0,0,1,0.0
2025-10-05 09:00:00,1610.0,557.0,42.0,101.0,569.0,1,0.42350746268656714,1,0,0,1,0.0
2025-10-05 10:00:00,1628.0,581.0,42.0,104.0,605.0,1,0.42412935323383083,1,0,0,1,0.0
2025-10-05 11:00:00,1645.0,560.0,42.0,105.0,620.0,1,0.4247512437810945,1,0,0,1,0.0
2025-10-05 12:00:00,1577.0,573.0,42.0,104.0,580.0,1,0.4253731343283582,1,0,0,1,0.0
2025-10-05 13:00:00,1645.0,596.0,42.0,105.0,635.0,1,0.4259950248756219,1,0,0,1,0.0
2025-10-05 14:00:00,1605.0,611.0,42.0,104.0,643.0,1,0.42661691542288555,1,0,0,1,0.0
2025-10-05 15:00:00,1680.0,626.0,42.0,104.0,619.0,1,0.42723880597014924,1,0,0,1,0.0
2025-10-05 16:00:00,1616.0,599.0,42.0,105.0,629.0,1,0.42786069651741293,1,0,0,1,0.0
2025-10-05 17:00:00,1647.0,637.0,42.0,105.0,638.0,1,0.4284825870646766,1,0,0,1,0.0
2025-10-05 18:00:00,1663.0,641.0,42.0,105.0,643.0,1,0.4291044776119403,1,0,0,1,0.0
2025-10-05 19:00:00,1685.0,641.0,42.0,105.0,646.0,1,0.42972636815920395,1,0,0,1,0.0
2025-10-05 20:00:00,1715.0,623.0,42.0,104.0,657.0,1,0.43034825870646765,1,0,0,1,0.0
2025-10-05 21:00:00,1679.0,632.0,42.0,104.0,665.0,1,0.43097014925373134,1,0,0,1,0.0
2025-10-05 22:00:00,1750.0,686.0,42.0,105.0,658.0,1,0.43159203980099503,1,0,0,1,0.0
2025-10-05 23:00:00,1698.0,686.0,42.0,105.0,657.0,1,0.4322139303482587,1,0,0,1,0.0
2025-10-06 00:00:00,1785.0,658.0,42.0,104.0,665.0,1,0.43283582089552236,1,0,0,0,0.0
2025-10-06 01:00:00,1610.0,670.0,42.0,103.0,674.0,1,0.43345771144278605,1,0,0,0,0.0
2025-10-06 02:00:00,1645.0,675.0,42.0,102.0,575.0,1,0.43407960199004975,1,0,0,0,0.0
2025-10-06 03:00:00,1583.0,557.0,41.0,99.0,542.0,1,0.43470149253731344,1,0,0,0,0.0
2025-10-06 04:00:00,1680.0,548.0,42.0,100.0,540.0,1,0.43532338308457713,1,0,0,0,0.0
2025-10-06 05:00:00,1680.0,549.0,42.0,100.0,533.0,1,0.43594527363184077,1,0,0,0,0.0
2025-10-06 06:00:00,1610.0,566.0,42.0,101.0,575.0,1,0.43656716417910446,1,0,0,0,0.0
2025-10-06 07:00:00,1680.0,555.0,42.0,100.0,575.0,1,0.43718905472636815,1,0,0,0,0.0
2025-10-06 08:00:00,1680.0,581.0,42.0,100.0,575.0,1,0.43781094527363185,1,0,0,0,0.0
2025-10-06 09:00:00,1680.0,581.0,42.0,102.0,590.0,1,0.43843283582089554,1,0,0,0,0.0
2025-10-06 10:00:00,1680.0,565.0,42.0,104.0,571.0,1,0.43905472636815923,1,0,0,0,0.0
2025-10-06 11:00:00,1645.0,574.0,42.0,105.0,620.0,1,0.43967661691542287,1,0,0,0,0.0
2025-10-06 12:00:00,1715.0,576.0,42.0,106.0,594.0,1,0.44029850746268656,1,0,0,0,0.0
2025-10-06 13:00:00,1682.0,611.0,42.0,105.0,635.0,1,0.44092039800995025,1,0,0,0,0.0
2025-10-06 14:00:00,1750.0,590.0,42.0,105.0,650.0,1,0.44154228855721395,1,0,0,0,0.0
2025-10-06 15:00:00,1688.0,598.0,42.0,105.0,629.0,1,0.44216417910447764,1,0,0,0,0.0
2025-10-06 16:00:00,1697.0,605.0,42.0,106.0,665.0,1,0.4427860696517413,1,0,0,0,0.0
2025-10-06 17:00:00,1728.0,614.0,42.0,106.0,644.0,1,0.44340796019900497,1,0,0,0,0.0
2025-10-06 18:00:00,1757.0,641.0,42.0,106.0,680.0,1,0.44402985074626866,1,0,0,0,0.0
2025-10-06 19:00:00,1820.0,629.0,42.0,105.0,680.0,1,0.44465174129353235,1,0,0,0,0.0
2025-10-06 20:00:00,1786.0,633.0,42.0,105.0,680.0,1,0.44527363184079605,1,0,0,0,0.0
2025-10-06 21:00:00,1784.0,633.0,42.0,105.0,670.0,1,0.4458955223880597,1,0,0,0,0.0
2025-10-06 22:00:00,1789.0,641.0,42.0,106.0,671.0,1,0.4465174129353234,1,0,0,0,0.0
2025-10-06 23:00:00,1791.0,667.0,42.0,106.0,674.0,1,0.44713930348258707,1,0,0,0,0.0
2025-10-07 00:00:00,1733.0,677.0,41.0,105.0,677.0,1,0.44776119402985076,1,0,0,0,0.0
2025-10-07 01:00:00,1610.0,688.0,42.0,104.0,590.0,1,0.44838308457711445,1,0,0,0,0.0
2025-10-07 02:00:00,1820.0,691.0,42.0,103.0,702.0,1,0.4490049751243781,1,0,0,0,0.0
2025-10-07 03:00:00,1619.0,562.0,42.0,102.0,575.0,1,0.4496268656716418,1,0,0,0,0.0
2025-10-07 04:00:00,1575.0,548.0,42.0,101.0,553.0,1,0.4502487562189055,1,0,0,0,0.0
2025-10-07 05:00:00,1603.0,557.0,42.0,100.0,546.0,1,0.45087064676616917,1,0,0,0,0.0
2025-10-07 06:00:00,1606.0,556.0,41.0,102.0,547.0,1,0.45149253731343286,1,0,0,0,0.0
2025-10-07 07:00:00,1605.0,581.0,42.0,100.0,561.0,1,0.4521144278606965,1,0,0,0,0.0
2025-10-07 08:00:00,1601.0,557.0,41.0,100.0,605.0,1,0.4527363184079602,1,0,0,0,0.0
2025-10-07 09:00:00,1603.0,565.0,42.0,103.0,584.0,1,0.4533582089552239,1,0,0,0,0.0
2025-10-07 10:00:00,1607.0,574.0,42.0,105.0,599.0,1,0.4539800995024876,1,0,0,0,0.0
2025-10-07 11:00:00,1624.0,576.0,42.0,106.0,611.0,1,0.45460199004975127,1,0,0,0,0.0
2025-10-07 12:00:00,1648.0,576.0,42.0,106.0,618.0,1,0.4552238805970149,1,0,0,0,0.0
2025-10-07 13:00:00,1657.0,590.0,42.0,106.0,629.0,1,0.4558457711442786,1,0,0,0,0.0
2025-10-07 14:00:00,1680.0,591.0,42.0,106.0,637.0,1,0.4564676616915423,1,0,0,0,0.0
2025-10-07 15:00:00,1686.0,603.0,42.0,107.0,665.0,1,0.457089552238806,1,0,0,0,0.0
2025-10-07 16:00:00,1688.0,605.0,42.0,107.0,649.0,1,0.4577114427860697,1,0,0,0,0.0
2025-10-07 17:00:00,1715.0,641.0,42.0,107.0,658.0,1,0.4583333333333333,1,0,0,0,0.0
2025-10-07 18:00:00,1785.0,619.0,42.0,107.0,680.0,1,0.458955223880597,1,0,0,0,0.0
2025-10-07 19:00:00,1756.0,641.0,42.0,107.0,680.0,1,0.4595771144278607,1,0,0,0,0.0
2025-10-07 20:00:00,1752.0,633.0,42.0,106.0,672.0,1,0.4601990049751244,1,0,0,0,0.0
2025-10-07 21:00:00,1749.0,632.0,42.0,105.0,672.0,1,0.4608208955223881,1,0,0,0,0.0
2025-10-07 22:00:00,1756.0,638.0,42.0,106.0,695.0,1,0.4614427860696517,1,0,0,0,0.0
2025-10-07 23:00:00,1769.0,662.0,42.0,106.0,675.0,1,0.4620646766169154,1,0,0,0,0.0
2025-10-08 00:00:00,1789.0,678.0,42.0,105.0,690.0,1,0.4626865671641791,1,0,0,0,0.0
2025-10-08 01:00:00,1787.0,687.0,42.0,104.0,613.0,1,0.4633084577114428,1,0,0,0,0.0
2025-10-08 02:00:00,1784.0,690.0,42.0,103.0,693.0,1,0.4639303482587065,1,0,0,0,0.0
2025-10-08 03:00:00,1645.0,564.0,41.0,101.0,576.0,1,0.46455223880597013,1,0,0,0,0.0
2025-10-08 04:00:00,1645.0,544.0,41.0,102.0,556.0,1,0.4651741293532338,1,0,0,0,0.0
2025-10-08 05:00:00,1645.0,557.0,42.0,102.0,555.0,1,0.4657960199004975,1,0,0,0,0.0
2025-10-08 06:00:00,1606.0,557.0,42.0,102.0,620.0,1,0.4664179104477612,1,0,0,0,0.0
2025-10-08 07:00:00,1604.0,562.0,42.0,101.0,574.0,1,0.4670398009950249,1,0,0,0,0.0
2025-10-08 08:00:00,1605.0,571.0,42.0,102.0,611.0,1,0.46766169154228854,1,0,0,0,0.0
2025-10-08 09:00:00,1601.0,573.0,42.0,102.0,613.0,1,0.46828358208955223,1,0,0,0,0.0
2025-10-08 10:00:00,1604.0,574.0,42.0,106.0,650.0,1,0.4689054726368159,1,0,0,0,0.0
2025-10-08 11:00:00,1611.0,575.0,42.0,106.0,650.0,1,0.4695273631840796,1,0,0,0,0.0
2025-10-08 12:00:00,1689.0,611.0,42.0,106.0,629.0,1,0.4701492537313433,1,0,0,0,0.0
2025-10-08 13:00:00,1649.0,590.0,42.0,106.0,665.0,1,0.47077114427860695,1,0,0,0,0.0
2025-10-08 14:00:00,1648.0,593.0,42.0,107.0,643.0,1,0.47139303482587064,1,0,0,0,0.0
2025-10-08 15:00:00,1684.0,626.0,42.0,107.0,649.0,1,0.47201492537313433,1,0,0,0,0.0
2025-10-08 16:00:00,1678.0,602.0,42.0,105.0,665.0,1,0.472636815920398,1,0,0,0,0.0
2025-10-08 17:00:00,1698.0,606.0,42.0,105.0,656.0,1,0.4732587064676617,1,0,0,0,0.0
2025-10-08 18:00:00,1645.0,626.0,42.0,105.0,665.0,1,0.47388059701492535,1,0,0,0,0.0
2025-10-08 19:00:00,1678.0,616.0,42.0,105.0,665.0,1,0.47450248756218905,1,0,0,0,0.0
2025-10-08 20:00:00,1648.0,641.0,42.0,104.0,655.0,1,0.47512437810945274,1,0,0,0,0.0
2025-10-08 21:00:00,1610.0,641.0,42.0,104.0,654.0,1,0.47574626865671643,1,0,0,0,0.0
2025-10-08 22:00:00,1645.0,619.0,42.0,104.0,652.0,1,0.4763681592039801,1,0,0,0,0.0
2025-10-08 23:00:00,1605.0,630.0,42.0,103.0,654.0,1,0.47699004975124376,1,0,0,0,0.0
2025-10-09 00:00:00,1605.0,630.0,42.0,102.0,652.0,0,0.47761194029850745,1,0,0,0,0.0
2025-10-09 01:00:00,1603.0,628.0,41.0,101.0,639.0,0,0.47823383084577115,1,0,0,0,0.0
2025-10-09 02:00:00,1550.0,626.0,42.0,100.0,634.0,0,0.47885572139303484,1,0,0,0,0.0
2025-10-09 03:00:00,1476.0,525.0,42.0,98.0,528.0,0,0.47947761194029853,1,0,0,0,0.0
2025-10-09 04:00:00,1467.0,525.0,41.0,97.0,531.0,0,0.48009950248756217,1,0,0,0,0.0
2025-10-09 05:00:00,1480.0,537.0,41.0,97.0,522.0,0,0.48072139303482586,1,0,0,0,0.0
2025-10-09 06:00:00,1497.0,537.0,41.0,98.0,527.0,0,0.48134328358208955,1,0,0,0,0.0
2025-10-09 07:00:00,1495.0,537.0,42.0,98.0,539.0,0,0.48196517412935325,1,0,0,0,0.0
2025-10-09 08:00:00,1497.0,538.0,42.0,98.0,539.0,0,0.48258706467661694,1,0,0,0,0.0
2025-10-09 09:00:00,1487.0,536.0,41.0,97.0,539.0,0,0.4832089552238806,1,0,0,0,0.0
2025-10-09 10:00:00,1439.0,535.0,42.0,98.0,538.0,0,0.48383084577114427,1,0,0,0,0.0
2025-10-09 11:00:00,1435.0,537.0,42.0,98.0,539.0,0,0.48445273631840796,1,0,0,0,0.0
2025-10-09 12:00:00,1434.0,540.0,42.0,98.0,548.0,0,0.48507462686567165,1,0,0,0,0.0
2025-10-09 13:00:00,1445.0,542.0,42.0,99.0,553.0,0,0.48569651741293535,1,0,0,0,0.0
2025-10-09 14:00:00,1466.0,551.0,42.0,99.0,554.0,0,0.486318407960199,1,0,0,0,0.0
2025-10-09 15:00:00,1470.0,555.0,42.0,100.0,555.0,0,0.4869402985074627,1,0,0,0,0.0
2025-10-09 16:00:00,1470.0,556.0,42.0,101.0,561.0,0,0.48756218905472637,1,0,0,0,0.0
2025-10-09 17:00:00,1470.0,556.0,42.0,99.0,567.0,0,0.48818407960199006,1,0,0,0,0.0
2025-10-09 18:00:00,1485.0,562.0,42.0,98.0,569.0,0,0.48880597014925375,1,0,0,0,0.0
2025-10-09 19:00:00,1503.0,569.0,42.0,98.0,570.0,0,0.4894278606965174,1,0,0,0,0.0
2025-10-09 20:00:00,1502.0,570.0,42.0,98.0,586.0,0,0.4900497512437811,1,0,0,0,0.0
2025-10-09 21:00:00,1499.0,570.0,41.0,99.0,596.0,0,0.4906716417910448,1,0,0,0,0.0
2025-10-09 22:00:00,1502.0,572.0,42.0,100.0,600.0,0,0.49129353233830847,1,0,0,0,0.0
2025-10-09 23:00:00,1512.0,585.0,42.0,100.0,610.0,0,0.49191542288557216,1,0,0,0,0.0
2025-10-10 00:00:00,1560.0,586.0,42.0,99.0,610.0,0,0.4925373134328358,1,0,0,0,0.0
2025-10-10 01:00:00,1573.0,589.0,41.0,98.0,610.0,0,0.4931592039800995,1,0,0,0,0.0
2025-10-10 02:00:00,1568.0,597.0,41.0,97.0,608.0,0,0.4937810945273632,1,0,0,0,0.0
2025-10-10 03:00:00,1476.0,524.0,42.0,93.0,514.0,0,0.4944029850746269,1,0,0,0,0.0
2025-10-10 04:00:00,1449.0,523.0,41.0,94.0,521.0,0,0.49502487562189057,1,0,0,0,0.0
2025-10-10 05:00:00,1496.0,522.0,40.0,94.0,518.0,0,0.4956467661691542,1,0,0,0,0.0
2025-10-10 06:00:00,1497.0,521.0,42.0,95.0,524.0,0,0.4962686567164179,1,0,0,0,0.0
2025-10-10 07:00:00,1498.0,521.0,41.0,93.0,524.0,0,0.4968905472636816,1,0,0,0,0.0
2025-10-10 08:00:00,1494.0,528.0,42.0,95.0,538.0,0,0.4975124378109453,1,0,0,0,0.0
2025-10-10 09:00:00,1483.0,533.0,42.0,97.0,538.0,0,0.498134328358209,1,0,0,0,0.0
2025-10-10 10:00:00,1441.0,529.0,42.0,96.0,538.0,0,0.4987562189054726,1,0,0,0,0.0
2025-10-10 11:00:00,1404.0,533.0,42.0,96.0,538.0,0,0.4993781094527363,1,0,0,0,0.0
2025-10-10 12:00:00,1402.0,537.0,42.0,97.0,540.0,0,0.5,1,0,0,0,0.0
2025-10-10 13:00:00,1433.0,540.0,42.0,97.0,552.0,0,0.5006218905472637,1,0,0,0,0.0
2025-10-10 14:00:00,1471.0,540.0,42.0,97.0,552.0,0,0.5012437810945274,1,0,0,0,0.0
2025-10-10 15:00:00,1482.0,548.0,42.0,98.0,554.0,0,0.5018656716417911,1,0,0,0,0.0
2025-10-10 16:00:00,1523.0,555.0,42.0,97.0,555.0,0,0.5024875621890548,1,0,0,0,0.0
2025-10-10 17:00:00,1543.0,556.0,41.0,97.0,567.0,0,0.5031094527363185,1,0,0,0,0.0
2025-10-10 18:00:00,1567.0,561.0,41.0,97.0,568.0,0,0.503731343283582,1,0,0,0,0.0
2025-10-10 19:00:00,1573.0,569.0,42.0,97.0,569.0,0,0.5043532338308457,1,0,0,0,0.0
2025-10-10 20:00:00,1573.0,571.0,42.0,97.0,585.0,0,0.5049751243781094,1,0,0,0,0.0
2025-10-10 21:00:00,1571.0,571.0,42.0,98.0,597.0,0,0.5055970149253731,1,0,0,0,0.0
2025-10-10 22:00:00,1576.0,581.0,42.0,98.0,608.0,0,0.5062189054726368,1,0,0,0,0.0
2025-10-10 23:00:00,1626.0,587.0,42.0,99.0,615.0,0,0.5068407960199005,1,0,0,0,0.0
2025-10-11 00:00:00,1667.0,593.0,42.0,99.0,626.0,0,0.5074626865671642,1,0,0,0,0.0
2025-10-11 01:00:00,1699.0,600.0,41.0,97.0,624.0,0,0.5080845771144279,1,0,0,0,0.0
2025-10-11 02:00:00,1715.0,598.0,41.0,97.0,625.0,0,0.5087064676616916,1,0,0,0,0.0
2025-10-11 03:00:00,1576.0,529.0,40.0,95.0,534.0,0,0.5093283582089553,1,0,0,0,0.0
2025-10-11 04:00:00,1535.0,524.0,42.0,95.0,519.0,0,0.5099502487562189,1,0,0,0,0.0
2025-10-11 05:00:00,1543.0,529.0,41.0,95.0,521.0,0,0.5105721393034826,1,0,0,0,0.0
2025-10-11 06:00:00,1568.0,537.0,41.0,95.0,538.0,0,0.5111940298507462,1,0,0,0,0.0
2025-10-11 07:00:00,1571.0,537.0,41.0,95.0,539.0,0,0.5118159203980099,1,0,0,0,0.0
2025-10-11 08:00:00,1570.0,540.0,41.0,98.0,551.0,0,0.5124378109452736,1,0,0,0,0.0
2025-10-11 09:00:00,1564.0,538.0,42.0,98.0,552.0,0,0.5130597014925373,1,0,0,0,0.0
2025-10-11 10:00:00,1506.0,537.0,42.0,95.0,552.0,0,0.513681592039801,1,0,0,0,0.0
2025-10-11 11:00:00,1453.0,540.0,42.0,97.0,553.0,0,0.5143034825870647,1,0,0,0,0.0
2025-10-11 12:00:00,1464.0,541.0,42.0,98.0,553.0,0,0.5149253731343284,1,0,0,0,0.0
2025-10-11 13:00:00,1479.0,546.0,41.0,97.0,554.0,0,0.5155472636815921,1,0,0,0,0.0
2025-10-11 14:00:00,1547.0,553.0,42.0,98.0,554.0,0,0.5161691542288557,1,0,0,0,0.0
2025-10-11 15:00:00,1579.0,557.0,41.0,98.0,563.0,0,0.5167910447761194,1,0,0,0,0.0
2025-10-11 16:00:00,1611.0,557.0,42.0,97.0,568.0,0,0.5174129353233831,1,0,0,0,0.0
2025-10-11 17:00:00,1612.0,566.0,41.0,98.0,569.0,0,0.5180348258706468,1,0,0,0,0.0
2025-10-11 18:00:00,1642.0,571.0,41.0,98.0,576.0,0,0.5186567164179104,1,0,0,0,0.0
2025-10-11 19:00:00,1656.0,572.0,42.0,98.0,599.0,0,0.5192786069651741,1,0,0,0,0.0
2025-10-11 20:00:00,1683.0,580.0,42.0,99.0,612.0,0,0.5199004975124378,1,0,0,0,0.0
2025-10-11 21:00:00,1682.0,587.0,42.0,100.0,620.0,0,0.5205223880597015,1,0,0,0,0.0
2025-10-11 22:00:00,1702.0,590.0,42.0,102.0,628.0,0,0.5211442786069652,1,0,0,0,0.0
2025-10-11 23:00:00,1723.0,603.0,42.0,103.0,635.0,0,0.5217661691542289,1,0,0,0,0.0
2025-10-12 00:00:00,1757.0,609.0,42.0,103.0,643.0,1,0.5223880597014925,1,0,0,0,0.0
2025-10-12 01:00:00,1790.0,616.0,42.0,101.0,645.0,1,0.5230099502487562,1,0,0,0,0.0
