时间戳,时间,均价,数据类型
1769670000000,2026-01-29 15:00:00,2411,sampled
1769680800000,2026-01-29 18:00:00,2790,sampled
1769691600000,2026-01-29 21:00:00,2874,sampled
1769702400000,2026-01-30 00:00:00,2966,sampled
1769713200000,2026-01-30 03:00:00,1828,sampled
1769724000000,2026-01-30 06:00:00,1689,sampled
1769734800000,2026-01-30 09:00:00,1940,sampled
1769745600000,2026-01-30 12:00:00,1951,sampled
1769756400000,2026-01-30 15:00:00,1978,sampled
1769767200000,2026-01-30 18:00:00,2041,sampled
1769778000000,2026-01-30 21:00:00,2077,sampled
1769788800000,2026-01-31 00:00:00,2112,sampled
1769799600000,2026-01-31 03:00:00,1666,sampled
1769810400000,2026-01-31 06:00:00,1653,sampled
1769821200000,2026-01-31 09:00:00,1826,sampled
1769832000000,2026-01-31 12:00:00,1871,sampled
1769842800000,2026-01-31 15:00:00,1936,sampled
1769853600000,2026-01-31 18:00:00,1979,sampled
1769864400000,2026-01-31 21:00:00,1965,sampled
1769875200000,2026-02-01 00:00:00,1970,sampled
1769886000000,2026-02-01 03:00:00,1629,sampled
1769896800000,2026-02-01 06:00:00,1641,sampled
1769907600000,2026-02-01 09:00:00,1707,sampled
1769918400000,2026-02-01 12:00:00,1740,sampled
1769929200000,2026-02-01 15:00:00,1854,sampled
1769940000000,2026-02-01 18:00:00,1917,sampled
1769949000000,2026-02-01 20:30:00,1909,sampled
1769961600000,2026-02-02 00:00:00,1884,sampled
1769972400000,2026-02-02 03:00:00,1570,sampled
1769983200000,2026-02-02 06:00:00,1563,sampled
1769994000000,2026-02-02 09:00:00,1617,sampled
1770004800000,2026-02-02 12:00:00,1620,sampled
1770015600000,2026-02-02 15:00:00,1650,sampled
1770026400000,2026-02-02 18:00:00,1684,sampled
1770037200000,2026-02-02 21:00:00,1738,sampled
1770046200000,2026-02-02 23:30:00,1814,sampled
1770057000000,2026-02-03 02:30:00,1853,sampled
1770069600000,2026-02-03 06:00:00,1581,sampled
1770080400000,2026-02-03 09:00:00,1615,sampled
1770091200000,2026-02-03 12:00:00,1649,sampled
1770102000000,2026-02-03 15:00:00,1677,sampled
1770112800000,2026-02-03 18:00:00,1717,sampled
1770123600000,2026-02-03 21:00:00,1839,sampled
1770134400000,2026-02-04 00:00:00,1886,sampled
1770145200000,2026-02-04 03:00:00,1571,sampled
1770156000000,2026-02-04 06:00:00,1590,sampled
1770166800000,2026-02-04 09:00:00,1619,sampled
1770177600000,2026-02-04 12:00:00,1649,sampled
1770188400000,2026-02-04 15:00:00,1671,recent
1770192000000,2026-02-04 16:00:00,1681,recent
1770195600000,2026-02-04 17:00:00,1690,recent
1770199200000,2026-02-04 18:00:00,1710,recent
1770202800000,2026-02-04 19:00:00,1758,recent
1770206400000,2026-02-04 20:00:00,1795,recent
1770210000000,2026-02-04 21:00:00,1816,recent
1770213600000,2026-02-04 22:00:00,1826,recent
1770217200000,2026-02-04 23:00:00,1848,recent
1770220800000,2026-02-05 00:00:00,1865,recent
1770224400000,2026-02-05 01:00:00,1855,recent
1770228000000,2026-02-05 02:00:00,1847,recent
1770231600000,2026-02-05 03:00:00,1570,recent
1770235200000,2026-02-05 04:00:00,1555,recent
1770238800000,2026-02-05 05:00:00,1546,recent
1770242400000,2026-02-05 06:00:00,1566,recent
1770246000000,2026-02-05 07:00:00,1590,recent
1770249600000,2026-02-05 08:00:00,1590,recent
1770253200000,2026-02-05 09:00:00,1589,recent
1770256800000,2026-02-05 10:00:00,1610,recent
1770260400000,2026-02-05 11:00:00,1616,recent
1770264000000,2026-02-05 12:00:00,1620,recent
1770267600000,2026-02-05 13:00:00,1621,recent
1770271200000,2026-02-05 14:00:00,1638,recent
1770274800000,2026-02-05 15:00:00,1651,recent
1770278400000,2026-02-05 16:00:00,1662,recent
1770282000000,2026-02-05 17:00:00,1681,recent
1770285600000,2026-02-05 18:00:00,1695,recent
1770292800000,2026-02-05 20:00:00,1761,recent
1770296400000,2026-02-05 21:00:00,1793,recent
1770300000000,2026-02-05 22:00:00,1805,recent
1770303600000,2026-02-05 23:00:00,1832,recent
1770307200000,2026-02-06 00:00:00,1856,recent
1770310800000,2026-02-06 01:00:00,1855,recent
1770314400000,2026-02-06 02:00:00,1852,recent
1770318000000,2026-02-06 03:00:00,1545,recent
1770321600000,2026-02-06 04:00:00,1535,recent
1770325200000,2026-02-06 05:00:00,1540,recent
1770328800000,2026-02-06 06:00:00,1549,recent
1770332400000,2026-02-06 07:00:00,1580,recent
1770336000000,2026-02-06 08:00:00,1587,recent
1770339600000,2026-02-06 09:00:00,1591,recent
1770343200000,2026-02-06 10:00:00,1587,recent
1770346800000,2026-02-06 11:00:00,1588,recent
1770354000000,2026-02-06 13:00:00,1619,recent
