时间戳,时间,均价,数据类型
1766989800000,2025-12-29 14:30:00,990,sampled
1767002400000,2025-12-29 18:00:00,990,sampled
1767013200000,2025-12-29 21:00:00,1015,sampled
1767024000000,2025-12-30 00:00:00,1170,sampled
1767034800000,2025-12-30 03:00:00,1182,sampled
1767045600000,2025-12-30 06:00:00,1095,sampled
1767054600000,2025-12-30 08:30:00,1061,sampled
1767067200000,2025-12-30 12:00:00,1074,sampled
1767078000000,2025-12-30 15:00:00,1089,sampled
1767088800000,2025-12-30 18:00:00,1091,sampled
1767099600000,2025-12-30 21:00:00,1122,sampled
1767110400000,2025-12-31 00:00:00,1194,sampled
1767121200000,2025-12-31 03:00:00,1156,sampled
1767132000000,2025-12-31 06:00:00,1154,sampled
1767142800000,2025-12-31 09:00:00,1117,sampled
1767153600000,2025-12-31 12:00:00,1122,sampled
1767164400000,2025-12-31 15:00:00,1162,sampled
1767175200000,2025-12-31 18:00:00,1195,sampled
1767186000000,2025-12-31 21:00:00,1193,sampled
1767196800000,2026-01-01 00:00:00,1358,sampled
1767207600000,2026-01-01 03:00:00,1260,sampled
1767218400000,2026-01-01 06:00:00,1292,sampled
1767229200000,2026-01-01 09:00:00,1290,sampled
1767240000000,2026-01-01 12:00:00,1326,sampled
1767250800000,2026-01-01 15:00:00,1339,sampled
1767261600000,2026-01-01 18:00:00,1364,sampled
1767272400000,2026-01-01 21:00:00,1326,sampled
1767283200000,2026-01-02 00:00:00,1328,sampled
1767294000000,2026-01-02 03:00:00,1227,sampled
1767304800000,2026-01-02 06:00:00,1205,sampled
1767315600000,2026-01-02 09:00:00,1152,sampled
1767326400000,2026-01-02 12:00:00,1221,sampled
1767337200000,2026-01-02 15:00:00,1299,sampled
1767348000000,2026-01-02 18:00:00,1334,sampled
1767358800000,2026-01-02 21:00:00,1327,sampled
1767369600000,2026-01-03 00:00:00,1332,sampled
1767380400000,2026-01-03 03:00:00,1292,sampled
1767391200000,2026-01-03 06:00:00,1281,sampled
1767402000000,2026-01-03 09:00:00,1214,sampled
1767412800000,2026-01-03 12:00:00,1296,sampled
1767423600000,2026-01-03 15:00:00,1331,sampled
1767434400000,2026-01-03 18:00:00,1364,sampled
1767445200000,2026-01-03 21:00:00,1298,sampled
1767456000000,2026-01-04 00:00:00,1293,sampled
1767466800000,2026-01-04 03:00:00,1103,sampled
1767477600000,2026-01-04 06:00:00,1011,sampled
1767488400000,2026-01-04 09:00:00,1009,sampled
1767499200000,2026-01-04 12:00:00,1004,sampled
1767510000000,2026-01-04 15:00:00,990,sampled
1767520800000,2026-01-04 18:00:00,988,sampled
1767531600000,2026-01-04 21:00:00,985,sampled
1767542400000,2026-01-05 00:00:00,1004,sampled
1767553200000,2026-01-05 03:00:00,1013,sampled
1767564000000,2026-01-05 06:00:00,1021,sampled
1767574800000,2026-01-05 09:00:00,1043,sampled
1767585600000,2026-01-05 12:00:00,1048,sampled
1767596400000,2026-01-05 15:00:00,1057,sampled
1767607200000,2026-01-05 18:00:00,1257,sampled
1767618000000,2026-01-05 21:00:00,1222,sampled
1767628800000,2026-01-06 00:00:00,1241,sampled
1767639600000,2026-01-06 03:00:00,1193,sampled
1767650400000,2026-01-06 06:00:00,1150,sampled
1767661200000,2026-01-06 09:00:00,1099,sampled
1767672000000,2026-01-06 12:00:00,1115,sampled
1767682800000,2026-01-06 15:00:00,1124,sampled
1767693600000,2026-01-06 18:00:00,1126,sampled
1767704400000,2026-01-06 21:00:00,1155,sampled
1767715200000,2026-01-07 00:00:00,1188,sampled
1767726000000,2026-01-07 03:00:00,1138,sampled
1767736800000,2026-01-07 06:00:00,1141,sampled
1767747600000,2026-01-07 09:00:00,1102,sampled
1767758400000,2026-01-07 12:00:00,1092,sampled
1767769200000,2026-01-07 15:00:00,1126,sampled
1767780000000,2026-01-07 18:00:00,1161,sampled
1767790800000,2026-01-07 21:00:00,1171,sampled
1767801600000,2026-01-08 00:00:00,1220,sampled
1767812400000,2026-01-08 03:00:00,1256,sampled
1767823200000,2026-01-08 06:00:00,1226,sampled
1767834000000,2026-01-08 09:00:00,1166,sampled
1767844800000,2026-01-08 12:00:00,1124,sampled
1767855600000,2026-01-08 15:00:00,1136,sampled
1767866400000,2026-01-08 18:00:00,1260,sampled
1767877200000,2026-01-08 21:00:00,1258,sampled
1767888000000,2026-01-09 00:00:00,1276,sampled
